#day,name,nightly,weekly,monthly
May-11-2014,344972,115,*,*
May-12-2014,344972,115,*,*
May-13-2014,344972,115,*,*
May-14-2014,344972,115,*,*
May-15-2014,344972,115,*,*
May-16-2014,344972,115,*,*
May-17-2014,344972,115,*,*
May-18-2014,344972,115,*,*
May-19-2014,344972,115,*,*
May-20-2014,344972,115,*,*
May-21-2014,344972,115,*,*
May-22-2014,344972,115,*,*
May-23-2014,344972,115,*,*
May-24-2014,344972,115,*,*
May-25-2014,344972,115,*,*
May-26-2014,344972,115,*,*
May-27-2014,344972,115,*,*
May-28-2014,344972,115,*,*
May-29-2014,344972,115,*,*
May-30-2014,344972,*,*,*
May-31-2014,344972,155,*,*
Jun-01-2014,344972,155,*,*
Jun-02-2014,344972,155,*,*
Jun-03-2014,344972,155,*,*
Jun-04-2014,344972,155,*,*
Jun-05-2014,344972,155,*,*
Jun-06-2014,344972,155,*,*
Jun-07-2014,344972,155,*,*
Jun-08-2014,344972,155,*,*
Jun-09-2014,344972,155,*,*
Jun-10-2014,344972,155,*,*
Jun-11-2014,344972,155,*,*
Jun-12-2014,344972,155,*,*
Jun-13-2014,344972,155,*,*
Jun-14-2014,344972,155,*,*
Jun-15-2014,344972,155,*,*
Jun-16-2014,344972,155,*,*
Jun-17-2014,344972,155,*,*
Jun-18-2014,344972,155,*,*
Jun-19-2014,344972,155,*,*
Jun-20-2014,344972,155,*,*
Jun-21-2014,344972,155,*,*
Jun-22-2014,344972,155,*,*
Jun-23-2014,344972,155,*,*
Jun-24-2014,344972,155,*,*
Jun-25-2014,344972,155,*,*
Jun-26-2014,344972,155,*,*
Jun-27-2014,344972,155,*,*
Jun-28-2014,344972,155,*,*
Jun-29-2014,344972,155,*,*
Jun-30-2014,344972,155,*,*
Jul-01-2014,344972,155,*,*
Jul-02-2014,344972,155,*,*
Jul-03-2014,344972,155,*,*
Jul-04-2014,344972,155,*,*
Jul-05-2014,344972,155,*,*
Jul-06-2014,344972,155,*,*
Jul-07-2014,344972,155,*,*
Jul-08-2014,344972,155,*,*
Jul-09-2014,344972,155,*,*
Jul-10-2014,344972,155,*,*
Jul-11-2014,344972,155,*,*
Jul-12-2014,344972,155,*,*
Jul-13-2014,344972,155,*,*
Jul-14-2014,344972,155,*,*
Jul-15-2014,344972,155,*,*
Jul-16-2014,344972,155,*,*
Jul-17-2014,344972,155,*,*
Jul-18-2014,344972,155,*,*
Jul-19-2014,344972,155,*,*
Jul-20-2014,344972,155,*,*
Jul-21-2014,344972,155,*,*
Jul-22-2014,344972,155,*,*
Jul-23-2014,344972,155,*,*
Jul-24-2014,344972,155,*,*
Jul-25-2014,344972,155,*,*
Jul-26-2014,344972,155,*,*
Jul-27-2014,344972,155,*,*
Jul-28-2014,344972,155,*,*
Jul-29-2014,344972,155,*,*
Jul-30-2014,344972,155,*,*
Jul-31-2014,344972,155,*,*
Aug-01-2014,344972,155,*,*
Aug-02-2014,344972,155,*,*
Aug-03-2014,344972,155,*,*
Aug-04-2014,344972,155,*,*
Aug-05-2014,344972,155,*,*
Aug-06-2014,344972,155,*,*
Aug-07-2014,344972,155,*,*
Aug-08-2014,344972,155,*,*
Aug-09-2014,344972,155,*,*
Aug-10-2014,344972,155,*,*
Aug-11-2014,344972,155,*,*
Aug-12-2014,344972,155,*,*
Aug-13-2014,344972,155,*,*
Aug-14-2014,344972,155,*,*
Aug-15-2014,344972,155,*,*
Aug-16-2014,344972,155,*,*
Aug-17-2014,344972,155,*,*
Aug-18-2014,344972,155,*,*
Aug-19-2014,344972,155,*,*
Aug-20-2014,344972,155,*,*
Aug-21-2014,344972,155,*,*
Aug-22-2014,344972,155,*,*
Aug-23-2014,344972,155,*,*
Aug-24-2014,344972,155,*,*
Aug-25-2014,344972,155,*,*
Aug-26-2014,344972,155,*,*
Aug-27-2014,344972,155,*,*
Aug-28-2014,344972,155,*,*
Aug-29-2014,344972,155,*,*
Aug-30-2014,344972,155,*,*
Aug-31-2014,344972,*,*,*
Sep-01-2014,344972,99,*,*
Sep-02-2014,344972,99,*,*
Sep-03-2014,344972,99,*,*
Sep-04-2014,344972,99,*,*
Sep-05-2014,344972,99,*,*
Sep-06-2014,344972,99,*,*
Sep-07-2014,344972,99,*,*
Sep-08-2014,344972,99,*,*
Sep-09-2014,344972,99,*,*
Sep-10-2014,344972,99,*,*
Sep-11-2014,344972,99,*,*
Sep-12-2014,344972,99,*,*
Sep-13-2014,344972,99,*,*
Sep-14-2014,344972,99,*,*
Sep-15-2014,344972,99,*,*
Sep-16-2014,344972,99,*,*
Sep-17-2014,344972,99,*,*
Sep-18-2014,344972,99,*,*
Sep-19-2014,344972,99,*,*
Sep-20-2014,344972,99,*,*
Sep-21-2014,344972,99,*,*
Sep-22-2014,344972,99,*,*
Sep-23-2014,344972,99,*,*
Sep-24-2014,344972,99,*,*
Sep-25-2014,344972,99,*,*
Sep-26-2014,344972,99,*,*
Sep-27-2014,344972,99,*,*
Sep-28-2014,344972,99,*,*
Sep-29-2014,344972,99,*,*
Sep-30-2014,344972,99,*,*
Oct-01-2014,344972,99,*,*
Oct-02-2014,344972,99,*,*
Oct-03-2014,344972,99,*,*
Oct-04-2014,344972,99,*,*
Oct-05-2014,344972,99,*,*
Oct-06-2014,344972,99,*,*
Oct-07-2014,344972,99,*,*
Oct-08-2014,344972,99,*,*
Oct-09-2014,344972,99,*,*
Oct-10-2014,344972,99,*,*
Oct-11-2014,344972,99,*,*
Oct-12-2014,344972,99,*,*
Oct-13-2014,344972,99,*,*
Oct-14-2014,344972,99,*,*
Oct-15-2014,344972,99,*,*
Oct-16-2014,344972,99,*,*
Oct-17-2014,344972,99,*,*
Oct-18-2014,344972,99,*,*
Oct-19-2014,344972,99,*,*
Oct-20-2014,344972,99,*,*
Oct-21-2014,344972,99,*,*
Oct-22-2014,344972,99,*,*
Oct-23-2014,344972,99,*,*
Oct-24-2014,344972,99,*,*
Oct-25-2014,344972,99,*,*
Oct-26-2014,344972,99,*,*
Oct-27-2014,344972,99,*,*
Oct-28-2014,344972,99,*,*
Oct-29-2014,344972,99,*,*
Oct-30-2014,344972,99,*,*
Oct-31-2014,344972,*,*,*
Nov-01-2014,344972,*,*,*
Nov-02-2014,344972,*,*,*
Nov-03-2014,344972,*,*,*
Nov-04-2014,344972,*,*,*
Nov-05-2014,344972,*,*,*
Nov-06-2014,344972,*,*,*
Nov-07-2014,344972,*,*,*
Nov-08-2014,344972,*,*,*
Nov-09-2014,344972,*,*,*
Nov-10-2014,344972,*,*,*
Nov-11-2014,344972,*,*,*
Nov-12-2014,344972,*,*,*
Nov-13-2014,344972,*,*,*
Nov-14-2014,344972,*,*,*
Nov-15-2014,344972,*,*,*
Nov-16-2014,344972,*,*,*
Nov-17-2014,344972,*,*,*
Nov-18-2014,344972,*,*,*
Nov-19-2014,344972,*,*,*
Nov-20-2014,344972,*,*,*
Nov-21-2014,344972,*,*,*
Nov-22-2014,344972,*,*,*
Nov-23-2014,344972,*,*,*
Nov-24-2014,344972,*,*,*
Nov-25-2014,344972,*,*,*
Nov-26-2014,344972,*,*,*
Nov-27-2014,344972,*,*,*
Nov-28-2014,344972,*,*,*
Nov-29-2014,344972,*,*,*
Nov-30-2014,344972,*,*,*
Dec-01-2014,344972,*,*,*
Dec-02-2014,344972,*,*,*
Dec-03-2014,344972,*,*,*
Dec-04-2014,344972,*,*,*
Dec-05-2014,344972,*,*,*
Dec-06-2014,344972,*,*,*
Dec-07-2014,344972,*,*,*
Dec-08-2014,344972,*,*,*
Dec-09-2014,344972,*,*,*
Dec-10-2014,344972,*,*,*
Dec-11-2014,344972,*,*,*
Dec-12-2014,344972,*,*,*
Dec-13-2014,344972,*,*,*
Dec-14-2014,344972,*,*,*
Dec-15-2014,344972,*,*,*
Dec-16-2014,344972,*,*,*
Dec-17-2014,344972,*,*,*
Dec-18-2014,344972,*,*,*
Dec-19-2014,344972,*,*,*
Dec-20-2014,344972,*,*,*
Dec-21-2014,344972,*,*,*
Dec-22-2014,344972,*,*,*
Dec-23-2014,344972,*,*,*
Dec-24-2014,344972,*,*,*
Dec-25-2014,344972,*,*,*
Dec-26-2014,344972,*,*,*
Dec-27-2014,344972,*,*,*
Dec-28-2014,344972,*,*,*
Dec-29-2014,344972,*,*,*
Dec-30-2014,344972,*,*,*
Dec-31-2014,344972,*,*,*
