#day,name,nightly,weekly,monthly
Oct-16-2014,364543,115,700,*
Oct-17-2014,364543,115,700,*
Oct-18-2014,364543,115,700,*
Oct-19-2014,364543,115,700,*
Oct-20-2014,364543,115,700,*
Oct-21-2014,364543,115,700,*
Oct-22-2014,364543,115,700,*
Oct-23-2014,364543,115,700,*
Oct-24-2014,364543,115,700,*
Oct-25-2014,364543,115,700,*
Oct-26-2014,364543,115,700,*
Oct-27-2014,364543,115,700,*
Oct-28-2014,364543,115,700,*
Oct-29-2014,364543,115,700,*
Oct-30-2014,364543,115,700,*
Oct-31-2014,364543,115,700,*
Nov-01-2014,364543,85,500,*
Nov-02-2014,364543,85,500,*
Nov-03-2014,364543,85,500,*
Nov-04-2014,364543,85,500,*
Nov-05-2014,364543,85,500,*
Nov-06-2014,364543,85,500,*
Nov-07-2014,364543,85,500,*
Nov-08-2014,364543,85,500,*
Nov-09-2014,364543,85,500,*
Nov-10-2014,364543,85,500,*
Nov-11-2014,364543,85,500,*
Nov-12-2014,364543,85,500,*
Nov-13-2014,364543,85,500,*
Nov-14-2014,364543,85,500,*
Nov-15-2014,364543,85,500,*
Nov-16-2014,364543,85,500,*
Nov-17-2014,364543,85,500,*
Nov-18-2014,364543,85,500,*
Nov-19-2014,364543,85,500,*
Nov-20-2014,364543,85,500,*
Nov-21-2014,364543,85,500,*
Nov-22-2014,364543,85,500,*
Nov-23-2014,364543,85,500,*
Nov-24-2014,364543,85,500,*
Nov-25-2014,364543,85,500,*
Nov-26-2014,364543,85,500,*
Nov-27-2014,364543,85,500,*
Nov-28-2014,364543,85,500,*
Nov-29-2014,364543,85,500,*
Nov-30-2014,364543,85,500,*
Dec-01-2014,364543,85,500,*
Dec-02-2014,364543,85,500,*
Dec-03-2014,364543,85,500,*
Dec-04-2014,364543,85,500,*
Dec-05-2014,364543,85,500,*
Dec-06-2014,364543,85,500,*
Dec-07-2014,364543,85,500,*
Dec-08-2014,364543,85,500,*
Dec-09-2014,364543,85,500,*
Dec-10-2014,364543,85,500,*
Dec-11-2014,364543,85,500,*
Dec-12-2014,364543,85,500,*
Dec-13-2014,364543,85,500,*
Dec-14-2014,364543,85,500,*
Dec-15-2014,364543,85,500,*
Dec-16-2014,364543,85,500,*
Dec-17-2014,364543,85,500,*
Dec-18-2014,364543,85,500,*
Dec-19-2014,364543,85,500,*
Dec-20-2014,364543,85,500,*
Dec-21-2014,364543,85,500,*
Dec-22-2014,364543,85,500,*
Dec-23-2014,364543,85,500,*
Dec-24-2014,364543,85,500,*
Dec-25-2014,364543,85,500,*
Dec-26-2014,364543,85,500,*
Dec-27-2014,364543,85,500,*
Dec-28-2014,364543,85,500,*
Dec-29-2014,364543,85,500,*
Dec-30-2014,364543,85,500,*
Dec-31-2014,364543,85,500,*
