#day,name,nightly,weekly,monthly
Sep-14-2014,424099,125,770,*
Sep-15-2014,424099,125,770,*
Sep-16-2014,424099,125,770,*
Sep-17-2014,424099,125,770,*
Sep-18-2014,424099,125,770,*
Sep-19-2014,424099,125,770,*
Sep-20-2014,424099,125,770,*
Sep-21-2014,424099,125,770,*
Sep-22-2014,424099,125,770,*
Sep-23-2014,424099,125,770,*
Sep-24-2014,424099,125,770,*
Sep-25-2014,424099,125,770,*
Sep-26-2014,424099,125,770,*
Sep-27-2014,424099,125,770,*
Sep-28-2014,424099,125,770,*
Sep-29-2014,424099,125,770,*
Sep-30-2014,424099,125,770,*
Oct-01-2014,424099,90,525,*
Oct-02-2014,424099,90,525,*
Oct-03-2014,424099,90,525,*
Oct-04-2014,424099,90,525,*
Oct-05-2014,424099,90,525,*
Oct-06-2014,424099,90,525,*
Oct-07-2014,424099,90,525,*
Oct-08-2014,424099,90,525,*
Oct-09-2014,424099,90,525,*
Oct-10-2014,424099,90,525,*
Oct-11-2014,424099,90,525,*
Oct-12-2014,424099,90,525,*
Oct-13-2014,424099,90,525,*
Oct-14-2014,424099,90,525,*
Oct-15-2014,424099,90,525,*
Oct-16-2014,424099,90,525,*
Oct-17-2014,424099,90,525,*
Oct-18-2014,424099,90,525,*
Oct-19-2014,424099,90,525,*
Oct-20-2014,424099,90,525,*
Oct-21-2014,424099,90,525,*
Oct-22-2014,424099,90,525,*
Oct-23-2014,424099,90,525,*
Oct-24-2014,424099,90,525,*
Oct-25-2014,424099,90,525,*
Oct-26-2014,424099,90,525,*
Oct-27-2014,424099,90,525,*
Oct-28-2014,424099,90,525,*
Oct-29-2014,424099,90,525,*
Oct-30-2014,424099,90,525,*
Oct-31-2014,424099,90,525,*
Nov-01-2014,424099,90,525,*
Nov-02-2014,424099,90,525,*
Nov-03-2014,424099,90,525,*
Nov-04-2014,424099,90,525,*
Nov-05-2014,424099,90,525,*
Nov-06-2014,424099,90,525,*
Nov-07-2014,424099,90,525,*
Nov-08-2014,424099,90,525,*
Nov-09-2014,424099,90,525,*
Nov-10-2014,424099,90,525,*
Nov-11-2014,424099,90,525,*
Nov-12-2014,424099,90,525,*
Nov-13-2014,424099,90,525,*
Nov-14-2014,424099,90,525,*
Nov-15-2014,424099,90,525,*
Nov-16-2014,424099,90,525,*
Nov-17-2014,424099,90,525,*
Nov-18-2014,424099,90,525,*
Nov-19-2014,424099,90,525,*
Nov-20-2014,424099,90,525,*
Nov-21-2014,424099,90,525,*
Nov-22-2014,424099,90,525,*
Nov-23-2014,424099,90,525,*
Nov-24-2014,424099,90,525,*
Nov-25-2014,424099,90,525,*
Nov-26-2014,424099,90,525,*
Nov-27-2014,424099,90,525,*
Nov-28-2014,424099,90,525,*
Nov-29-2014,424099,90,525,*
Nov-30-2014,424099,90,525,*
Dec-01-2014,424099,*,*,*
Dec-02-2014,424099,*,*,*
Dec-03-2014,424099,*,*,*
Dec-04-2014,424099,*,*,*
Dec-05-2014,424099,*,*,*
Dec-06-2014,424099,*,*,*
Dec-07-2014,424099,*,*,*
Dec-08-2014,424099,*,*,*
Dec-09-2014,424099,*,*,*
Dec-10-2014,424099,*,*,*
Dec-11-2014,424099,*,*,*
Dec-12-2014,424099,*,*,*
Dec-13-2014,424099,*,*,*
Dec-14-2014,424099,*,*,*
Dec-15-2014,424099,*,*,*
Dec-16-2014,424099,*,*,*
Dec-17-2014,424099,*,*,*
Dec-18-2014,424099,*,*,*
Dec-19-2014,424099,*,*,*
Dec-20-2014,424099,*,*,*
Dec-21-2014,424099,*,*,*
Dec-22-2014,424099,*,*,*
Dec-23-2014,424099,*,*,*
Dec-24-2014,424099,*,*,*
Dec-25-2014,424099,*,*,*
Dec-26-2014,424099,*,*,*
Dec-27-2014,424099,*,*,*
Dec-28-2014,424099,*,*,*
Dec-29-2014,424099,*,*,*
Dec-30-2014,424099,*,*,*
Dec-31-2014,424099,*,*,*
