#day,name,nightly,weekly,monthly
Jun-14-2014,369723,*,950,*
Jun-15-2014,369723,*,950,*
Jun-16-2014,369723,*,950,*
Jun-17-2014,369723,*,950,*
Jun-18-2014,369723,*,950,*
Jun-19-2014,369723,*,950,*
Jun-20-2014,369723,*,950,*
Jun-21-2014,369723,*,950,*
Jun-22-2014,369723,*,950,*
Jun-23-2014,369723,*,950,*
Jun-24-2014,369723,*,950,*
Jun-25-2014,369723,*,950,*
Jun-26-2014,369723,*,950,*
Jun-27-2014,369723,*,950,*
Jun-28-2014,369723,*,950,*
Jun-29-2014,369723,*,950,*
Jun-30-2014,369723,*,950,*
Jul-01-2014,369723,*,950,*
Jul-02-2014,369723,*,950,*
Jul-03-2014,369723,*,950,*
Jul-04-2014,369723,*,950,*
Jul-05-2014,369723,*,950,*
Jul-06-2014,369723,*,950,*
Jul-07-2014,369723,*,950,*
Jul-08-2014,369723,*,950,*
Jul-09-2014,369723,*,950,*
Jul-10-2014,369723,*,950,*
Jul-11-2014,369723,*,950,*
Jul-12-2014,369723,*,950,*
Jul-13-2014,369723,*,950,*
Jul-14-2014,369723,*,950,*
Jul-15-2014,369723,*,950,*
Jul-16-2014,369723,*,950,*
Jul-17-2014,369723,*,950,*
Jul-18-2014,369723,*,950,*
Jul-19-2014,369723,*,950,*
Jul-20-2014,369723,*,950,*
Jul-21-2014,369723,*,950,*
Jul-22-2014,369723,*,950,*
Jul-23-2014,369723,*,950,*
Jul-24-2014,369723,*,950,*
Jul-25-2014,369723,*,950,*
Jul-26-2014,369723,*,950,*
Jul-27-2014,369723,*,950,*
Jul-28-2014,369723,*,950,*
Jul-29-2014,369723,*,950,*
Jul-30-2014,369723,*,950,*
Jul-31-2014,369723,*,950,*
Aug-01-2014,369723,*,950,*
Aug-02-2014,369723,*,950,*
Aug-03-2014,369723,*,950,*
Aug-04-2014,369723,*,950,*
Aug-05-2014,369723,*,950,*
Aug-06-2014,369723,*,950,*
Aug-07-2014,369723,*,950,*
Aug-08-2014,369723,*,950,*
Aug-09-2014,369723,*,950,*
Aug-10-2014,369723,*,950,*
Aug-11-2014,369723,*,950,*
Aug-12-2014,369723,*,950,*
Aug-13-2014,369723,*,950,*
Aug-14-2014,369723,*,950,*
Aug-15-2014,369723,*,950,*
Aug-16-2014,369723,*,850,*
Aug-17-2014,369723,*,850,*
Aug-18-2014,369723,*,850,*
Aug-19-2014,369723,*,850,*
Aug-20-2014,369723,*,850,*
Aug-21-2014,369723,*,850,*
Aug-22-2014,369723,*,850,*
Aug-23-2014,369723,*,850,*
Aug-24-2014,369723,*,850,*
Aug-25-2014,369723,*,850,*
Aug-26-2014,369723,*,850,*
Aug-27-2014,369723,*,850,*
Aug-28-2014,369723,*,850,*
Aug-29-2014,369723,*,850,*
Aug-30-2014,369723,*,850,*
Aug-31-2014,369723,*,850,*
Sep-01-2014,369723,*,850,*
Sep-02-2014,369723,*,850,*
Sep-03-2014,369723,*,850,*
Sep-04-2014,369723,*,850,*
Sep-05-2014,369723,*,850,*
Sep-06-2014,369723,*,850,*
Sep-07-2014,369723,*,850,*
Sep-08-2014,369723,*,850,*
Sep-09-2014,369723,*,850,*
Sep-10-2014,369723,*,850,*
Sep-11-2014,369723,*,850,*
Sep-12-2014,369723,*,850,*
Sep-13-2014,369723,*,850,*
Sep-14-2014,369723,*,850,*
Sep-15-2014,369723,*,850,*
Sep-16-2014,369723,*,850,*
Sep-17-2014,369723,*,850,*
Sep-18-2014,369723,*,850,*
Sep-19-2014,369723,*,850,*
Sep-20-2014,369723,*,850,*
Sep-21-2014,369723,*,850,*
Sep-22-2014,369723,*,850,*
Sep-23-2014,369723,*,850,*
Sep-24-2014,369723,*,850,*
Sep-25-2014,369723,*,850,*
Sep-26-2014,369723,*,850,*
Sep-27-2014,369723,*,850,*
Sep-28-2014,369723,*,850,*
Sep-29-2014,369723,*,850,*
Sep-30-2014,369723,*,850,*
Oct-01-2014,369723,*,*,*
Oct-02-2014,369723,*,*,*
Oct-03-2014,369723,*,*,*
Oct-04-2014,369723,*,*,*
Oct-05-2014,369723,*,*,*
Oct-06-2014,369723,*,*,*
Oct-07-2014,369723,*,*,*
Oct-08-2014,369723,*,*,*
Oct-09-2014,369723,*,*,*
Oct-10-2014,369723,*,*,*
Oct-11-2014,369723,*,*,*
Oct-12-2014,369723,*,*,*
Oct-13-2014,369723,*,*,*
Oct-14-2014,369723,*,*,*
Oct-15-2014,369723,*,*,*
Oct-16-2014,369723,*,*,*
Oct-17-2014,369723,*,*,*
Oct-18-2014,369723,*,*,*
Oct-19-2014,369723,*,*,*
Oct-20-2014,369723,*,*,*
Oct-21-2014,369723,*,*,*
Oct-22-2014,369723,*,*,*
Oct-23-2014,369723,*,*,*
Oct-24-2014,369723,*,*,*
Oct-25-2014,369723,*,*,*
Oct-26-2014,369723,*,*,*
Oct-27-2014,369723,*,*,*
Oct-28-2014,369723,*,*,*
Oct-29-2014,369723,*,*,*
Oct-30-2014,369723,*,*,*
Oct-31-2014,369723,*,*,*
Nov-01-2014,369723,*,475,950
Nov-02-2014,369723,*,475,950
Nov-03-2014,369723,*,475,950
Nov-04-2014,369723,*,475,950
Nov-05-2014,369723,*,475,950
Nov-06-2014,369723,*,475,950
Nov-07-2014,369723,*,475,950
Nov-08-2014,369723,*,475,950
Nov-09-2014,369723,*,475,950
Nov-10-2014,369723,*,475,950
Nov-11-2014,369723,*,475,950
Nov-12-2014,369723,*,475,950
Nov-13-2014,369723,*,475,950
Nov-14-2014,369723,*,475,950
Nov-15-2014,369723,*,475,950
Nov-16-2014,369723,*,475,950
Nov-17-2014,369723,*,475,950
Nov-18-2014,369723,*,475,950
Nov-19-2014,369723,*,475,950
Nov-20-2014,369723,*,475,950
Nov-21-2014,369723,*,475,950
Nov-22-2014,369723,*,475,950
Nov-23-2014,369723,*,475,950
Nov-24-2014,369723,*,475,950
Nov-25-2014,369723,*,475,950
Nov-26-2014,369723,*,475,950
Nov-27-2014,369723,*,475,950
Nov-28-2014,369723,*,475,950
Nov-29-2014,369723,*,475,950
Nov-30-2014,369723,*,475,950
Dec-01-2014,369723,*,475,950
Dec-02-2014,369723,*,475,950
Dec-03-2014,369723,*,475,950
Dec-04-2014,369723,*,475,950
Dec-05-2014,369723,*,475,950
Dec-06-2014,369723,*,475,950
Dec-07-2014,369723,*,475,950
Dec-08-2014,369723,*,475,950
Dec-09-2014,369723,*,475,950
Dec-10-2014,369723,*,475,950
Dec-11-2014,369723,*,475,950
Dec-12-2014,369723,*,475,950
Dec-13-2014,369723,*,475,950
Dec-14-2014,369723,*,475,950
Dec-15-2014,369723,*,475,950
Dec-16-2014,369723,*,475,950
Dec-17-2014,369723,*,475,950
Dec-18-2014,369723,*,475,950
Dec-19-2014,369723,*,475,950
Dec-20-2014,369723,*,475,950
Dec-21-2014,369723,*,475,950
Dec-22-2014,369723,*,475,950
Dec-23-2014,369723,*,475,950
Dec-24-2014,369723,*,475,950
Dec-25-2014,369723,*,475,950
Dec-26-2014,369723,*,475,950
Dec-27-2014,369723,*,475,950
Dec-28-2014,369723,*,475,950
Dec-29-2014,369723,*,475,950
Dec-30-2014,369723,*,475,950
Dec-31-2014,369723,*,475,950
