#day,name,nightly,weekly,monthly
Mar-11-2014,567974,*,*,*
Mar-12-2014,567974,*,*,*
Mar-13-2014,567974,*,*,*
Mar-14-2014,567974,*,*,*
Mar-15-2014,567974,*,*,*
Mar-16-2014,567974,*,*,*
Mar-17-2014,567974,*,*,*
Mar-18-2014,567974,*,*,*
Mar-19-2014,567974,*,*,*
Mar-20-2014,567974,*,*,*
Mar-21-2014,567974,*,*,*
Mar-22-2014,567974,*,*,*
Mar-23-2014,567974,*,*,*
Mar-24-2014,567974,*,*,*
Mar-25-2014,567974,*,*,*
Mar-26-2014,567974,*,*,*
Mar-27-2014,567974,*,*,*
Mar-28-2014,567974,*,*,*
Mar-29-2014,567974,*,*,*
Mar-30-2014,567974,*,*,*
Mar-31-2014,567974,*,*,*
Apr-01-2014,567974,*,*,*
Apr-02-2014,567974,*,*,*
Apr-03-2014,567974,*,*,*
Apr-04-2014,567974,*,*,*
Apr-05-2014,567974,*,*,*
Apr-06-2014,567974,*,*,*
Apr-07-2014,567974,*,*,*
Apr-08-2014,567974,*,*,*
Apr-09-2014,567974,*,*,*
Apr-10-2014,567974,*,*,*
Apr-11-2014,567974,*,*,*
Apr-12-2014,567974,*,*,*
Apr-13-2014,567974,*,*,*
Apr-14-2014,567974,*,*,*
Apr-15-2014,567974,*,*,*
Apr-16-2014,567974,*,*,*
Apr-17-2014,567974,*,*,*
Apr-18-2014,567974,*,*,*
Apr-19-2014,567974,*,*,*
Apr-20-2014,567974,*,*,*
Apr-21-2014,567974,*,*,*
Apr-22-2014,567974,*,*,*
Apr-23-2014,567974,*,*,*
Apr-24-2014,567974,*,*,*
Apr-25-2014,567974,*,*,*
Apr-26-2014,567974,*,*,*
Apr-27-2014,567974,*,*,*
Apr-28-2014,567974,*,*,*
Apr-29-2014,567974,*,*,*
Apr-30-2014,567974,*,*,*
May-01-2014,567974,*,*,*
May-02-2014,567974,*,*,*
May-03-2014,567974,*,*,*
May-04-2014,567974,*,*,*
May-05-2014,567974,*,*,*
May-06-2014,567974,*,*,*
May-07-2014,567974,*,*,*
May-08-2014,567974,*,*,*
May-09-2014,567974,*,*,*
May-10-2014,567974,*,*,*
May-11-2014,567974,*,*,*
May-12-2014,567974,*,*,*
May-13-2014,567974,*,*,*
May-14-2014,567974,*,*,*
May-15-2014,567974,*,*,*
May-16-2014,567974,*,*,*
May-17-2014,567974,*,*,*
May-18-2014,567974,*,1090,*
May-19-2014,567974,*,1090,*
May-20-2014,567974,*,1090,*
May-21-2014,567974,*,1090,*
May-22-2014,567974,*,1090,*
May-23-2014,567974,*,1090,*
May-24-2014,567974,*,1090,*
May-25-2014,567974,*,1090,*
May-26-2014,567974,*,1090,*
May-27-2014,567974,*,1090,*
May-28-2014,567974,*,1090,*
May-29-2014,567974,*,1090,*
May-30-2014,567974,*,1090,*
May-31-2014,567974,*,1090,*
Jun-01-2014,567974,*,1090,*
Jun-02-2014,567974,*,1090,*
Jun-03-2014,567974,*,1090,*
Jun-04-2014,567974,*,1090,*
Jun-05-2014,567974,*,1090,*
Jun-06-2014,567974,*,1090,*
Jun-07-2014,567974,*,1090,*
Jun-08-2014,567974,*,1090,*
Jun-09-2014,567974,*,1090,*
Jun-10-2014,567974,*,1090,*
Jun-11-2014,567974,*,1090,*
Jun-12-2014,567974,*,1090,*
Jun-13-2014,567974,*,1090,*
Jun-14-2014,567974,*,1090,*
Jun-15-2014,567974,*,1090,*
Jun-16-2014,567974,*,1090,*
Jun-17-2014,567974,*,1090,*
Jun-18-2014,567974,*,1090,*
Jun-19-2014,567974,*,1090,*
Jun-20-2014,567974,*,1090,*
Jun-21-2014,567974,*,1090,*
Jun-22-2014,567974,*,1090,*
Jun-23-2014,567974,*,1090,*
Jun-24-2014,567974,*,1090,*
Jun-25-2014,567974,*,1090,*
Jun-26-2014,567974,*,1090,*
Jun-27-2014,567974,*,1090,*
Jun-28-2014,567974,*,1090,*
Jun-29-2014,567974,*,1090,*
Jun-30-2014,567974,*,1090,*
Jul-01-2014,567974,*,1090,*
Jul-02-2014,567974,*,1090,*
Jul-03-2014,567974,*,1090,*
Jul-04-2014,567974,*,1090,*
Jul-05-2014,567974,*,1090,*
Jul-06-2014,567974,*,1090,*
Jul-07-2014,567974,*,1090,*
Jul-08-2014,567974,*,1090,*
Jul-09-2014,567974,*,1090,*
Jul-10-2014,567974,*,1090,*
Jul-11-2014,567974,*,1090,*
Jul-12-2014,567974,*,1090,*
Jul-13-2014,567974,*,1090,*
Jul-14-2014,567974,*,1090,*
Jul-15-2014,567974,*,1090,*
Jul-16-2014,567974,*,1090,*
Jul-17-2014,567974,*,1090,*
Jul-18-2014,567974,*,1090,*
Jul-19-2014,567974,*,1090,*
Jul-20-2014,567974,*,1090,*
Jul-21-2014,567974,*,1090,*
Jul-22-2014,567974,*,1090,*
Jul-23-2014,567974,*,1090,*
Jul-24-2014,567974,*,1090,*
Jul-25-2014,567974,*,1090,*
Jul-26-2014,567974,*,1090,*
Jul-27-2014,567974,*,1090,*
Jul-28-2014,567974,*,1090,*
Jul-29-2014,567974,*,1090,*
Jul-30-2014,567974,*,1090,*
Jul-31-2014,567974,*,1090,*
Aug-01-2014,567974,*,1090,*
Aug-02-2014,567974,*,1090,*
Aug-03-2014,567974,*,1090,*
Aug-04-2014,567974,*,1090,*
Aug-05-2014,567974,*,1090,*
Aug-06-2014,567974,*,1090,*
Aug-07-2014,567974,*,1090,*
Aug-08-2014,567974,*,1090,*
Aug-09-2014,567974,*,1090,*
Aug-10-2014,567974,*,1090,*
Aug-11-2014,567974,*,1090,*
Aug-12-2014,567974,*,1090,*
Aug-13-2014,567974,*,1090,*
Aug-14-2014,567974,*,1090,*
Aug-15-2014,567974,*,1090,*
Aug-16-2014,567974,*,1090,*
Aug-17-2014,567974,*,1090,*
Aug-18-2014,567974,*,1090,*
Aug-19-2014,567974,*,1090,*
Aug-20-2014,567974,*,1090,*
Aug-21-2014,567974,*,1090,*
Aug-22-2014,567974,*,1090,*
Aug-23-2014,567974,*,1090,*
Aug-24-2014,567974,*,1090,*
Aug-25-2014,567974,*,1090,*
Aug-26-2014,567974,*,1090,*
Aug-27-2014,567974,*,1090,*
Aug-28-2014,567974,*,1090,*
Aug-29-2014,567974,*,1090,*
Aug-30-2014,567974,*,1090,*
Aug-31-2014,567974,*,1090,*
Sep-01-2014,567974,*,1090,*
Sep-02-2014,567974,*,1090,*
Sep-03-2014,567974,*,1090,*
Sep-04-2014,567974,*,1090,*
Sep-05-2014,567974,*,1090,*
Sep-06-2014,567974,*,1090,*
Sep-07-2014,567974,115,700,*
Sep-08-2014,567974,115,700,*
Sep-09-2014,567974,115,700,*
Sep-10-2014,567974,115,700,*
Sep-11-2014,567974,115,700,*
Sep-12-2014,567974,115,700,*
Sep-13-2014,567974,115,700,*
Sep-14-2014,567974,115,700,*
Sep-15-2014,567974,115,700,*
Sep-16-2014,567974,115,700,*
Sep-17-2014,567974,115,700,*
Sep-18-2014,567974,115,700,*
Sep-19-2014,567974,115,700,*
Sep-20-2014,567974,115,700,*
Sep-21-2014,567974,115,700,*
Sep-22-2014,567974,115,700,*
Sep-23-2014,567974,115,700,*
Sep-24-2014,567974,115,700,*
Sep-25-2014,567974,115,700,*
Sep-26-2014,567974,115,700,*
Sep-27-2014,567974,115,700,*
Sep-28-2014,567974,115,700,*
Sep-29-2014,567974,115,700,*
Sep-30-2014,567974,115,700,*
Oct-01-2014,567974,90,550,1100
Oct-02-2014,567974,90,550,1100
Oct-03-2014,567974,90,550,1100
Oct-04-2014,567974,90,550,1100
Oct-05-2014,567974,90,550,1100
Oct-06-2014,567974,90,550,1100
Oct-07-2014,567974,90,550,1100
Oct-08-2014,567974,90,550,1100
Oct-09-2014,567974,90,550,1100
Oct-10-2014,567974,90,550,1100
Oct-11-2014,567974,90,550,1100
Oct-12-2014,567974,90,550,1100
Oct-13-2014,567974,90,550,1100
Oct-14-2014,567974,90,550,1100
Oct-15-2014,567974,90,550,1100
Oct-16-2014,567974,90,550,1100
Oct-17-2014,567974,90,550,1100
Oct-18-2014,567974,90,550,1100
Oct-19-2014,567974,90,550,1100
Oct-20-2014,567974,90,550,1100
Oct-21-2014,567974,90,550,1100
Oct-22-2014,567974,90,550,1100
Oct-23-2014,567974,90,550,1100
Oct-24-2014,567974,90,550,1100
Oct-25-2014,567974,90,550,1100
Oct-26-2014,567974,90,550,1100
Oct-27-2014,567974,90,550,1100
Oct-28-2014,567974,90,550,1100
Oct-29-2014,567974,90,550,1100
Oct-30-2014,567974,90,550,1100
Oct-31-2014,567974,90,550,1100
Nov-01-2014,567974,90,550,1100
Nov-02-2014,567974,90,550,1100
Nov-03-2014,567974,90,550,1100
Nov-04-2014,567974,90,550,1100
Nov-05-2014,567974,90,550,1100
Nov-06-2014,567974,90,550,1100
Nov-07-2014,567974,90,550,1100
Nov-08-2014,567974,90,550,1100
Nov-09-2014,567974,90,550,1100
Nov-10-2014,567974,90,550,1100
Nov-11-2014,567974,90,550,1100
Nov-12-2014,567974,90,550,1100
Nov-13-2014,567974,90,550,1100
Nov-14-2014,567974,90,550,1100
Nov-15-2014,567974,90,550,1100
Nov-16-2014,567974,90,550,1100
Nov-17-2014,567974,90,550,1100
Nov-18-2014,567974,90,550,1100
Nov-19-2014,567974,90,550,1100
Nov-20-2014,567974,90,550,1100
Nov-21-2014,567974,90,550,1100
Nov-22-2014,567974,90,550,1100
Nov-23-2014,567974,90,550,1100
Nov-24-2014,567974,90,550,1100
Nov-25-2014,567974,90,550,1100
Nov-26-2014,567974,90,550,1100
Nov-27-2014,567974,90,550,1100
Nov-28-2014,567974,90,550,1100
Nov-29-2014,567974,90,550,1100
Nov-30-2014,567974,90,550,1100
Dec-01-2014,567974,90,550,1100
Dec-02-2014,567974,90,550,1100
Dec-03-2014,567974,90,550,1100
Dec-04-2014,567974,90,550,1100
Dec-05-2014,567974,90,550,1100
Dec-06-2014,567974,90,550,1100
Dec-07-2014,567974,90,550,1100
Dec-08-2014,567974,90,550,1100
Dec-09-2014,567974,90,550,1100
Dec-10-2014,567974,90,550,1100
Dec-11-2014,567974,90,550,1100
Dec-12-2014,567974,90,550,1100
Dec-13-2014,567974,90,550,1100
Dec-14-2014,567974,90,550,1100
Dec-15-2014,567974,90,550,1100
Dec-16-2014,567974,90,550,1100
Dec-17-2014,567974,90,550,1100
Dec-18-2014,567974,90,550,1100
Dec-19-2014,567974,90,550,1100
Dec-20-2014,567974,90,550,1100
Dec-21-2014,567974,90,550,1100
Dec-22-2014,567974,90,550,1100
Dec-23-2014,567974,90,550,1100
Dec-24-2014,567974,90,550,1100
Dec-25-2014,567974,90,550,1100
Dec-26-2014,567974,90,550,1100
Dec-27-2014,567974,90,550,1100
Dec-28-2014,567974,90,550,1100
Dec-29-2014,567974,90,550,1100
Dec-30-2014,567974,90,550,1100
Dec-31-2014,567974,90,550,1100
